transaction_id,transaction_date,customer_id,product_id,count,sales,shipping_date,cancellation_date,status,name,hiragana,birth_date,gender,email,phone_number,mobile_number,post_code,address,product_name,brand,category,color,price
201905050017-1,2019-05-05,C-003304,INNB5,2,319600,2019-05-11,,配達済み,広瀬 綾,ひろせ あや,1999-06-27,その他・不明,hiroseaya@example.jp,06-9028-7927,090-1013-7695,533-0682,大阪府大阪市淀川区西中島4-1-7,Inter-Q5-Mod,Inter,ノートPC,Varied,166125.78
201905050017-2,2019-05-05,C-003304,CADB7,1,234800,2019-05-12,,配達済み,広瀬 綾,ひろせ あや,1999-06-27,その他・不明,hiroseaya@example.jp,06-9028-7927,090-1013-7695,533-0682,大阪府大阪市淀川区西中島4-1-7,Caps-XC5-Mod,caps,デスクトップ,Varied,227729.38
201905060000-1,2019-05-06,C-000794,INNG7,1,191800,2019-05-19,,配達済み,山田 貴史,やまだ たかし,1995-06-18,男,takashi_yamada@example.com,03-7643-8795,080-1765-9952,115-3227,東京都中央区築地4-1-5,Inter-Q5H-Mod,Inter,ノートPC,Varied,195541.62
201905060001-1,2019-05-06,C-001799,CADB3,3,524700,2019-05-20,,配達済み,田口 彩,たぐち あや,1996-06-06,女,aya_taguchi@example.co.jp,0562-07-7534,080-4588-7781,496-4924,愛知県名古屋市北区下飯田町2-3-9,Caps-B3-Mod,caps,デスクトップ,Varied,183390.7
201905060001-2,2019-05-06,C-001799,VENB7,6,1858800,2019-05-17,,配達済み,田口 彩,たぐち あや,1996-06-06,女,aya_taguchi@example.co.jp,0562-07-7534,080-4588-7781,496-4924,愛知県名古屋市北区下飯田町2-3-9,Verge-U7-Mod,verge,ノートPC,Varied,319704.09
201905060001-3,2019-05-06,C-001799,CANB11,8,2319200,2019-05-18,,配達済み,田口 彩,たぐち あや,1996-06-06,女,aya_taguchi@example.co.jp,0562-07-7534,080-4588-7781,496-4924,愛知県名古屋市北区下飯田町2-3-9,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
201905060007-1,2019-05-06,C-003016,INNG3,2,273600,2019-05-17,,配達済み,阿部 啓太,あべ けいた,1995-05-05,その他・不明,abe124@example.jp,092-111-3080,050-6124-4952,835-2308,福岡県糟屋郡宇美町貴船2-3-905パインフィールド408,Inter-V3-Mod,Inter,ノートPC,Varied,130884.26
201905060009-1,2019-05-06,C-003578,ZEDB3,2,311600,2019-05-19,,配達済み,田村 律子,たむら りつこ,1989-01-30,女,ritsukotamura@example.org,03-2651-6279,090-3825-4809,204-4061,東京都港区新橋3-5-10,Zerace-L3-Mod,zerace,デスクトップ,Varied,157751.67
201905070000-1,2019-05-07,C-002029,VENB3,0,0,2019-05-18,,配達済み,弓田 太一,ゆみた たいち,1987-10-20,男,taichi_yumita@example.jp,03-6539-1230,090-4501-5400,197-3545,東京都港区芝1-1-8グランパラッシオ607,Verge-U3-Mod,verge,ノートPC,Varied,229959.73
201905070002-1,2019-05-07,C-002594,TADB5,1,124342,2019-05-19,,配達済み,塩月 弘人,しおつき ひろと,1990-01-27,その他・不明,shiotsukihiroto@example.ne.jp,0845-21-5726,080-8694-8260,727-7784,広島県廿日市市沖塩屋1-4-12エスリード610,Tablet-E3-Mod,Tab,タブレット,Varied,118234.29
201905070004-1,2019-05-07,C-003299,INNG7,1,191800,2019-05-17,2019-05-09,キャンセル,大熊 裕之,おおくま ひろゆき,1979-03-12,その他・不明,hiroyukiokuma@example.com,044-867-3363,090-4612-9930,246-1249,神奈川県大和市中央3-4-14,Inter-Q5H-Mod,Inter,ノートPC,Varied,195541.62
201905070005-1,2019-05-07,C-003620,ID16,1,16300,2019-05-19,,配達済み,野口 晋平,のぐち しんぺい,1991-10-29,男,noguchishimpei@example.ne.jp,03-0976-1797,050-9378-7333,183-5827,東京都立川市栄町3-1-10,Display-16-Mod,ディスプレイ,周辺機器,Varied,16822.12
201905070006-1,2019-05-07,C-003707,CANB1,2,259600,2019-05-20,2019-05-09,キャンセル,大矢 祥一,おおや しょういち,1977-07-10,男,oyashouichi@example.ne.jp,03-7273-5632,050-9091-8060,142-6999,東京都港区南麻布3-1-3,Caps-A1-Mod,caps,ノートPC,Varied,134700.16
201905070008-1,2019-05-07,C-003768,CANB7,1,229900,2019-05-16,,配達済み,石井 秀治,いしい しゅうじ,2001-08-03,男,ishii222@example.jp,0493-99-2284,090-0820-2477,345-3184,埼玉県さいたま市北区大成町2-2-6オリエント210,Caps-X5-Mod,caps,ノートPC,Varied,225820.49
201905090001-1,2019-05-09,C-000063,INNG5,1,169800,2019-05-17,,配達済み,中村 啓,なかむら けい,2005-07-15,男,nakamura_1010@example.jp,0133-07-4497,050-2052-8348,063-7987,北海道札幌市南区石山二条2-3-18バンベール416,Inter-Q5-Mod,Inter,ノートPC,Varied,172618.51
201905090002-1,2019-05-09,C-000215,INNG3,1,136800,2019-05-17,,配達済み,関 憲治,せき けんじ,1994-02-16,男,seki46@example.co.jp,06-1421-9209,080-8198-8734,543-7137,大阪府大阪市生野区巽東1-1-21,Inter-V3-Mod,Inter,ノートPC,Varied,130884.26
201905090003-1,2019-05-09,C-000434,TADB1,3,44910,2019-05-17,,配達済み,柳井 一穂,やない いつほ,2002-09-20,男,yanaiitsuho@example.net,0179-89-6250,070-2969-9445,032-0713,青森県弘前市大字神田2-3-4レイセニット712,Tablet-E1-Mod,Tab,タブレット,Varied,14402.28
201905090004-1,2019-05-09,C-000678,TADB1,6,89820,2019-05-21,,配達済み,臼井 千尋,うすい ちひろ,1991-12-30,女,usuichihiro@example.co.jp,0438-97-5023,050-1399-3119,283-3991,千葉県松戸市西馬橋2-1-205,Tablet-E1-Mod,Tab,タブレット,Varied,14402.28
201905090006-1,2019-05-09,C-000715,ZEDB5,1,178900,2019-05-20,,配達済み,渡部 真人,わたなべ まひと,1992-08-03,男,watanabe_mahito@example.co.jp,03-6144-8342,080-3313-7478,173-5066,東京都港区白金台2-3-21,Zerace-L5-Mod,zerace,デスクトップ,Varied,174650.85
201905090006-2,2019-05-09,C-000715,PUNB3,5,493700,2019-05-20,,配達済み,渡部 真人,わたなべ まひと,1992-08-03,男,watanabe_mahito@example.co.jp,03-6144-8342,080-3313-7478,173-5066,東京都港区白金台2-3-21,Puter-K2-Mod,puter,ノートPC,Varied,94507.43
201905090007-1,2019-05-09,C-001090,CANB11,1,289900,2019-05-15,,配達済み,江藤 真美,えとう まみ,1997-07-23,女,etomami@example.net,03-7207-5034,090-5912-3369,140-4552,東京都世田谷区用賀2-2-9,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
201905090008-1,2019-05-09,C-002169,VENB7,3,929400,2019-05-20,,配達済み,高倉 康宏,たかくら やすひろ,1985-04-01,男,takakurayasuhiro@example.co.jp,0796-02-9935,080-3698-4079,676-4651,兵庫県尼崎市南塚口町2-4-905,Verge-U7-Mod,verge,ノートPC,Varied,319704.09
201905090016-1,2019-05-09,C-002305,VEDB17,7,7698600,2019-05-17,,配達済み,阿部 一夫,あべ かずお,1974-01-03,男,kazuo_abe@example.jp,0293-20-3187,050-9427-8217,303-7366,茨城県土浦市下高津3-2-701,Verge-T9H4-Mod,verge,デスクトップ,Varied,1112208.42
201905090020-1,2019-05-09,C-002897,CANB11,4,1159600,2019-05-17,,配達済み,前田 大輔,まえだ だいすけ,1974-06-07,男,maeda130@example.org,0947-59-4499,050-0966-8489,808-0386,福岡県福岡市東区千早2-5-11,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
201905090021-1,2019-05-09,C-003051,INDB5,16,2476800,2019-05-13,,配達済み,加藤 蓮,かとう はちす,1975-01-05,男,kato_hachisu@example.org,03-7267-5897,070-8939-2384,206-5203,東京都新宿区四谷1-2-19,Inter-W5-Mod,Inter,デスクトップ,Varied,147225.28
201905090022-1,2019-05-09,C-003516,CANB11,1,289900,2019-05-21,,配達済み,奥村 学,おくむら まなぶ,1988-03-24,男,okumuramanabu@example.net,09496-6-7240,070-4240-3178,807-6638,福岡県北九州市八幡西区木屋瀬3-1-3,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
201905090023-1,2019-05-09,C-003554,VEDB9,0,0,2019-05-19,,配達済み,山本 明子,やまもと あきこ,2004-11-09,女,yamamoto528@example.net,04-3138-7540,050-6193-0530,356-1305,埼玉県川口市赤井3-1-10,Verge-T9-Mod,verge,デスクトップ,Varied,372790.65
201905100000-1,2019-05-10,C-000177,VEDB7,1,228900,2019-05-17,,配達済み,堀江 麻美,ほりえ あさみ,1991-09-27,女,horie411@example.com,0143-18-0883,080-9978-5137,051-4192,北海道札幌市中央区南一条東3-2-10,Verge-T7-Mod,verge,デスクトップ,Varied,228883.76
201905100004-1,2019-05-10,C-000568,ID23,8,159840,2019-05-20,,配達済み,加藤 克也,かとう かつや,1985-04-16,男,kato1120@example.com,03-0989-0912,090-1962-5365,196-9182,東京都中央区日本橋本町2-5-1104,Display-23-Mod,ディスプレイ,周辺機器,Varied,19078.54
201905100005-1,2019-05-10,C-000879,CADB11,4,1459200,2019-05-16,,配達済み,内田 隆行,うちだ たかゆき,2000-09-04,男,takayuki_uchida@example.co.jp,0192-48-7145,050-0314-3322,026-3557,岩手県盛岡市上田1-2-20パレ813,Caps-XC5PH-Mod,caps,デスクトップ,Varied,349119.58
201905100007-1,2019-05-10,C-001472,INNB3,3,380400,2019-05-19,,配達済み,阿部 桂子,あべ けいこ,1980-09-19,女,abe_keiko@example.com,0494-66-4411,050-7009-5539,363-5776,埼玉県川口市本蓮2-1-3,Inter-V3-Mod,Inter,ノートPC,Varied,122130.03
201905100008-1,2019-05-10,C-002936,ZEDB1,1,124800,2019-05-17,,配達済み,今井 智子,いまい ともこ,1987-02-01,女,imai_tomoko@example.co.jp,0763-76-1814,090-0138-3695,930-0454,富山県富山市蓮町3-2-9,Zerace-L1-Mod,zerace,デスクトップ,Varied,129639.89
201905110001-1,2019-05-11,C-000822,CANB13,2,699600,2019-05-19,,配達済み,原 みほ,はら みほ,1988-03-17,女,mihohara@example.co.jp,03-6759-7112,050-2075-6548,132-7345,東京都江戸川区東小松川1-2-4,Caps-X10-Mod,caps,ノートPC,Varied,356273.2
201905110002-1,2019-05-11,C-001447,ZENB7,2,462800,2019-05-16,,配達済み,池畑 健一,いけはた けんいち,1999-08-29,その他・不明,ikehatakenichi@example.jp,0465-02-1774,070-4545-6038,218-2690,神奈川県綾瀬市寺尾中2-2-6マンハイム102,Zerace-J7-Mod,zerace,ノートPC,Varied,232412.69
201905110006-1,2019-05-11,C-001604,INNG5,1,169800,2019-05-20,,配達済み,森 誠,もり まこと,1977-02-24,男,mori528@example.jp,0799-93-0198,080-2615-6971,660-8490,兵庫県西宮市上甲子園1-4-19,Inter-Q5-Mod,Inter,ノートPC,Varied,172618.51
201905110008-1,2019-05-11,C-002885,VEDB5,1,224800,2019-05-18,,配達済み,渡邉 淳,わたなべ じゅん,1977-11-08,男,junwatanabe@example.net,03-4130-1074,080-0030-2791,176-8690,東京都台東区元浅草4-2-6,Verge-T5-Mod,verge,デスクトップ,Varied,217956.45
201905110009-1,2019-05-11,C-003146,INNS1,12,897600,2019-05-16,,配達済み,矢澤 拓磨,やざわ たくま,1985-04-21,男,yazawa_takuma@example.net,0946-60-2314,080-3002-2770,808-8392,福岡県北九州市小倉南区下曽根3-2-7パルコート514,Inter-V1-Mod,Inter,ノートPC,Varied,76361.02
201905120000-1,2019-05-12,C-001133,INNS3,3,380400,2019-05-23,,配達済み,渡邉 真寿美,わたなべ ますみ,2005-09-24,女,masumiwatanabe@example.net,06-5467-4863,050-0446-5901,557-5523,大阪府守口市西郷通2-2-806,Inter-V3-Mod,Inter,ノートPC,Varied,126648.7
201905120003-1,2019-05-12,C-001690,IMW,2,5074,2019-05-21,,配達済み,竹村 俊文,たけむら としふみ,1986-09-06,男,takemuratoshifumi@example.net,01374-1-9413,090-3313-1375,091-4654,北海道札幌市東区伏古五条2-3-5,ワイヤレスマウス-Mod,マウス,周辺機器,Varied,2469.81
201905120005-1,2019-05-12,C-002554,ID23,4,79920,2019-05-21,,配達済み,志賀 望,しが のぞみ,1997-04-12,女,nozomi_shiga@example.net,03-7249-5479,080-4909-9886,137-9549,東京都板橋区板橋1-3-403,Display-23-Mod,ディスプレイ,周辺機器,Varied,19078.54
201905130000-1,2019-05-13,C-000203,PUNW3,1,98740,2019-05-22,,配達済み,渡辺 彰彦,わたなべ あきひこ,1996-09-13,その他・不明,akihiko_watanabe@example.org,03-2605-8251,050-6670-2288,182-0394,東京都町田市木曽西3-3-9,Puter-K2-Mod,puter,ノートPC,Varied,97095.04
201905130004-1,2019-05-13,C-000263,PUDB3,2,179880,2019-05-21,,配達済み,安田 りえ,やすだ りえ,1977-03-21,女,yasudarie@example.com,044-183-0895,090-2033-6240,251-3863,神奈川県相模原市緑区橋本1-1-9エミネンス614,Puter-M2-Mod,puter,デスクトップ,Varied,85668.97
201905130005-1,2019-05-13,C-000411,CANB5,2,399600,2019-05-24,,配達済み,小林 陽子,こばやし ようこ,1998-04-19,その他・不明,kobayashi_youko@example.jp,03-8999-9052,050-8487-4846,182-2688,東京都台東区東上野2-3-5,Caps-A3P-Mod,caps,ノートPC,Varied,190952.26
201905130005-2,2019-05-13,C-000411,VEDB3,1,184800,2019-05-24,,配達済み,小林 陽子,こばやし ようこ,1998-04-19,その他・不明,kobayashi_youko@example.jp,03-8999-9052,050-8487-4846,182-2688,東京都台東区東上野2-3-5,Verge-T3-Mod,verge,デスクトップ,Varied,177285.39
201905130008-1,2019-05-13,C-000857,CANB11,1,289900,2019-05-20,,配達済み,森野 亜紀子,もりの あきこ,2003-09-10,女,morino_akiko@example.co.jp,03-2423-4802,070-1017-0583,144-1065,東京都港区港南3-4-202,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
201905130009-1,2019-05-13,C-002793,VENB7,1,309800,2019-05-22,,配達済み,橋本 良弘,はしもと よしひろ,1992-12-06,男,hashimoto_yoshihiro@example.org,0463-28-0768,050-4786-5387,237-9405,神奈川県横浜市青葉区あざみ野1-5-11,Verge-U7-Mod,verge,ノートPC,Varied,319704.09
201905130011-1,2019-05-13,C-003285,VENB3,2,445600,2019-05-22,,配達済み,山本 功,やまもと いさお,1984-05-31,男,isao_yamamoto@example.ne.jp,0946-69-0150,080-9564-7533,835-6283,福岡県福岡市中央区那の津3-1-902,Verge-U3-Mod,verge,ノートPC,Varied,229959.73
201905130013-1,2019-05-13,C-003596,TADB5,2,248684,2019-05-20,,配達済み,前田 五郎,まえだ ごろう,1972-11-10,男,maeda_gorou@example.jp,03-2043-8724,090-9685-1139,101-3829,東京都葛飾区西新小岩1-2-5,Tablet-E3-Mod,Tab,タブレット,Varied,118234.29
201905140000-1,2019-05-14,C-000157,ZEDB5,5,894500,2019-05-25,,配達済み,青木 信幸,あおき のぶゆき,1973-07-06,男,aoki_1114@example.net,03-9865-4633,050-7455-4049,187-6557,東京都練馬区石神井町4-1-5,Zerace-L5-Mod,zerace,デスクトップ,Varied,174650.85
201905140001-1,2019-05-14,C-000337,CADB13,1,434800,2019-05-23,,配達済み,大田 幸作,おおた こうさく,1977-05-05,男,ota_kosaku@example.org,06-9472-1983,050-4649-1929,538-5561,大阪府大阪市港区港晴1-1-22,Caps-XC10-Mod,caps,デスクトップ,Varied,438025.25
201905140002-1,2019-05-14,C-001274,INNB7,4,727200,2019-05-24,,配達済み,宮本 純,みやもと あや,1980-02-24,男,aya_miyamoto@example.co.jp,03-0648-7320,090-1708-5474,206-7883,東京都千代田区麹町2-2-10サントピア808,Inter-Q5H-Mod,Inter,ノートPC,Varied,182207.42
201905140005-1,2019-05-14,C-001444,CADB5,2,389600,2019-05-22,,配達済み,谷口 秀雄,たにぐち ひでお,1976-11-05,男,hideotaniguchi@example.net,03-8983-9866,090-3351-0687,164-7929,東京都昭島市緑町4-1-9,Caps-B3P-Mod,caps,デスクトップ,Varied,186028.05
201905140008-1,2019-05-14,C-002264,ZENB5,2,347600,2019-05-26,,配達済み,麻生 美保,あそう みほ,1979-12-10,女,aso_miho@example.co.jp,0533-44-7230,050-2230-2506,488-5591,愛知県豊橋市佐藤1-2-14,Zerace-J5-Mod,zerace,ノートPC,Varied,172066.72
201905140010-1,2019-05-14,C-002279,PUNB1,1,67800,2019-05-24,,配達済み,池田 豪,いけだ たけし,1984-01-01,男,ikeda22@example.org,03-5365-5391,080-4128-9275,193-5756,東京都世田谷区船橋2-3-6,Puter-K1-Mod,puter,ノートPC,Varied,66344.46
201905140011-1,2019-05-14,C-003411,TADB5,1,124342,2019-05-26,,配達済み,藤村 桃子,ふじむら ももこ,2003-12-14,女,fujimura_momoko@example.org,0531-48-6553,080-2299-4019,499-7001,愛知県一宮市三ツ井1-3-901,Tablet-E3-Mod,Tab,タブレット,Varied,118234.29
201905140014-1,2019-05-14,C-003570,ZEDB9,1,256400,2019-05-23,,配達済み,松井 泰,まつい やすし,1975-05-20,男,matsui_218@example.jp,0479-26-3926,050-6965-5372,267-3865,千葉県市川市南八幡3-2-705クラシコ201,Zerace-L9-Mod,zerace,デスクトップ,Varied,246042.19
201905150001-1,2019-05-15,C-001701,TADB5,3,373026,2019-05-23,,配達済み,福原 真吾,ふくはら しんご,1993-01-28,男,fukuharashingo@example.jp,0193-62-7815,070-3485-2023,022-2859,岩手県盛岡市みたけ3-5-1003,Tablet-E3-Mod,Tab,タブレット,Varied,118234.29
201905160001-1,2019-05-16,C-003591,VEDB3,3,554400,2019-05-25,,配達済み,小平 久美子,こだいら くみこ,1983-06-20,女,kodairakumiko@example.net,042-021-7485,050-4406-5816,362-7720,埼玉県さいたま市大宮区桜木町2-2-15,Verge-T3-Mod,verge,デスクトップ,Varied,177285.39
201905160001-2,2019-05-16,C-003591,TADB5,3,373026,2019-05-26,,配達済み,小平 久美子,こだいら くみこ,1983-06-20,女,kodairakumiko@example.net,042-021-7485,050-4406-5816,362-7720,埼玉県さいたま市大宮区桜木町2-2-15,Tablet-E3-Mod,Tab,タブレット,Varied,118234.29
201905170001-1,2019-05-17,C-002080,CADB7,1,234800,2019-05-30,,配達済み,冨田 良介,とみた りょうすけ,1979-05-06,男,tomita_ryousuke@example.ne.jp,046-186-8228,080-9376-6954,245-6142,神奈川県相模原市南区相南1-1-10,Caps-XC5-Mod,caps,デスクトップ,Varied,227729.38
201905170001-2,2019-05-17,C-002080,PUNS1,1,67800,2019-05-29,,配達済み,冨田 良介,とみた りょうすけ,1979-05-06,男,tomita_ryousuke@example.ne.jp,046-186-8228,080-9376-6954,245-6142,神奈川県相模原市南区相南1-1-10,Puter-K1-Mod,puter,ノートPC,Varied,64857.19
201905180001-1,2019-05-18,C-000741,CANB5,5,999000,2019-05-30,,配達済み,佐藤 克也,さとう かつや,1973-03-04,男,sato_katsuya@example.co.jp,06-4633-7286,090-8372-9582,596-9658,大阪府大阪市鶴見区横堤4-2-5,Caps-A3P-Mod,caps,ノートPC,Varied,190952.26
201905180003-1,2019-05-18,C-001389,VEDB11,3,1199400,2019-05-30,,配達済み,鳥居 宏美,とりい ひろみ,1984-12-19,女,hiromi_torii@example.com,03-6277-8748,050-7428-0557,103-8826,東京都世田谷区桜丘1-4-10,Verge-T9H-Mod,verge,デスクトップ,Varied,414064.51
201905190000-1,2019-05-19,C-000446,TADB1,1,14970,2019-05-25,,配達済み,宮田 麻衣,みやた まい,1999-08-24,女,miyata_mai@example.ne.jp,03-8832-8877,050-9643-1584,105-3627,東京都江戸川区中央2-4-9,Tablet-E1-Mod,Tab,タブレット,Varied,14402.28
201905190003-1,2019-05-19,C-000546,IMU,3,3690,2019-05-27,,配達済み,初鹿 豊,はつしか ゆたか,1979-10-13,男,hatsushika_41@example.net,0794-50-0579,070-1746-2677,666-3198,兵庫県神戸市須磨区高倉台2-2-403,USBマウス-Mod,マウス,周辺機器,Varied,1219.23
201905190006-1,2019-05-19,C-001082,INNS3,1,126800,2019-05-26,,配達済み,佐々木 稔,ささき みのる,1981-05-27,男,sasaki717@example.com,0790-78-6337,070-1223-1705,657-5446,兵庫県神戸市長田区腕塚町2-1-22,Inter-V3-Mod,Inter,ノートPC,Varied,126648.7
201905190009-1,2019-05-19,C-001088,VEDB13,2,1169600,2019-05-25,,配達済み,岩城 隆幸,いわき たかゆき,1992-01-05,男,iwakitakayuki@example.co.jp,03-2097-2878,090-9123-6284,159-2529,東京都杉並区南荻窪1-3-6コスモハイツ503,Verge-T9H2-Mod,verge,デスクトップ,Varied,559677.57
201905190010-1,2019-05-19,C-001402,INNS9,1,219800,2019-05-28,,配達済み,酒井 晃子,さかい あきこ,1977-10-02,女,sakai_akiko@example.jp,03-7503-2851,090-2017-9527,183-6535,東京都世田谷区瀬田1-3-9,Inter-Q5HP-Mod,Inter,ノートPC,Varied,218356.48
201905190011-1,2019-05-19,C-001506,CANB9,5,1299000,2019-06-01,,配達済み,広川 佳之,ひろかわ よしゆき,1990-07-29,男,yoshiyuki_hirokawa@example.co.jp,0258-37-7477,080-7047-8674,959-7466,新潟県長岡市中沢1-3-806,Caps-X5P-Mod,caps,ノートPC,Varied,262146.2
